google_index,page_rank,nb_hyperlinks,web_traffic,nb_www,domain_age,ratio_extHyperlinks,longest_word_path,phish_hints,ratio_intHyperlinks,safe_anchor,ratio_digits_url,longest_words_raw,length_hostname,links_in_tags,avg_word_path,length_words_raw,char_repeat,domain_registration_length,ratio_extRedirection,shortest_word_host,ratio_digits_host,nb_slash,shortest_word_path,domain_in_title,nb_dots,nb_hyphens,avg_words_raw,status
1,5,9,138139,0,-1,0.0,11,0,1.0,100.0,0.0,11,5,100.0,11.0,2,0,169,0.0,2,0.0,3,11,0,1,0,6.5,1
0,10,122,8,1,8516,0.581967213,18,0,0.418032787,100.0,0.0,18,16,23.52941176,18.0,3,4,2808,0.0,3,0.0,3,18,0,2,0,9.666666667,0
1,0,4,0,0,1837,0.0,7,0,1.0,100.0,0.1607142859999999,18,71,100.0,5.6,14,1,355,0.0,2,0.169014085,5,3,1,12,0,6.214285714,1
0,4,15,532418,1,1731,0.066666667,0,1,0.933333333,100.0,0.0,9,17,50.0,0.0,2,4,95,0.0,3,0.0,3,0,0,2,0,6.0,0
1,2,3,0,0,4629,0.333333333,7,3,0.666666667,0.0,0.0,13,17,0.0,3.8,6,0,119,0.0,13,0.0,7,2,1,1,1,5.333333333,1
0,7,59,6315,1,3778,0.152542373,8,1,0.847457627,78.125,0.0,8,13,0.0,6.666666667,5,3,3161,0.222222222,3,0.0,4,5,1,2,1,5.6,0
0,4,141,289244,1,2238,0.0709219859999999,9,0,0.929078014,20.0,0.0,10,18,78.57142857,6.2,7,3,1415,0.8,3,0.0,4,2,1,2,3,6.285714286,0
1,4,61,187558,1,6416,0.06557377,9,0,0.93442623,50.0,0.035714286,9,17,83.33333333,5.666666667,12,3,158,0.25,3,0.0,7,3,1,3,1,5.166666667,0
0,4,26,893829,1,7379,0.115384615,19,0,0.884615385,0.0,0.014285714,19,15,0.0,8.6,7,3,291,1.0,3,0.0,5,1,1,3,0,7.571428571,0
0,3,45,10594355,0,5819,0.177777778,0,0,0.8222222220000001,100.0,0.0,5,8,66.66666667,0.0,1,0,0,0.125,5,0.0,3,0,0,1,0,5.0,0
0,3,90,0,1,5178,0.422222222,0,0,0.577777778,56.25,0.0,16,26,37.5,0.0,2,3,1031,0.026315789,3,0.0,3,0,1,3,0,9.5,0
1,5,14,0,0,7295,0.928571429,0,0,0.071428571,14.28571429,0.0,20,33,0.0,0.0,2,0,374,0.846153846,8,0.0,2,0,1,2,0,14.0,1
1,7,79,2634,1,-1,0.101265823,25,0,0.898734177,50.0,0.0,25,10,66.66666667,10.6,6,3,0,0.125,3,0.0,6,4,1,3,0,9.333333333,0
0,6,624,689,1,6256,0.046474359,10,0,0.953525641,51.61290323,0.0,17,25,61.53846154,10.0,3,4,2509,0.413793103,3,0.0,3,10,1,2,0,10.0,0
0,3,140,428294,1,-1,0.342857143,0,0,0.6571428570000001,33.33333333,0.0,8,15,77.27272727,0.0,2,3,0,0.0,3,0.0,3,0,0,2,0,5.5,0
1,0,15,0,0,-1,0.066666667,64,5,0.933333333,85.71428571,0.347826087,64,23,100.0,14.38461538,14,13,63,1.0,16,0.0,6,2,1,3,1,14.5,1
1,2,7,8227812,0,5838,0.0,11,3,1.0,0.0,0.0,11,12,100.0,6.3,11,0,6,0.0,8,0.0,8,2,1,2,1,6.454545455,1
0,3,1219,2374842,1,5763,0.004101723,0,0,0.995898277,98.42105263,0.0,7,14,100.0,0.0,2,5,0,0.6,3,0.0,3,0,0,2,0,5.0,0
0,3,1187,3234267,1,2475,0.01937658,0,0,0.98062342,95.87628866,0.0,8,15,90.625,0.0,2,6,82,0.434782609,3,0.0,3,0,1,2,0,5.5,0
1,0,23,0,0,-12,0.739130435,5,1,0.260869565,0.0,0.0,12,15,20.0,3.5,5,2,378,0.352941176,12,0.0,5,1,1,2,0,5.2,1
1,0,3,0,0,216,0.333333333,7,2,0.666666667,50.0,0.0,16,20,100.0,3.857142857,8,2,150,1.0,16,0.0,7,1,1,2,1,5.375,1
1,5,14,0,0,7802,0.928571429,15,0,0.071428571,0.0,0.02739726,15,18,0.0,7.0,8,2,516,0.153846154,4,0.111111111,6,3,1,4,0,7.0,1
1,1,0,0,0,359,0.0,20,1,0.0,0.0,0.223684211,20,22,0.0,8.2,8,9,7,0.0,2,0.045454545,6,2,1,5,0,7.125,1
1,3,1,18105,0,7087,1.0,20,0,0.0,0.0,0.204724409,20,27,0.0,6.5,14,6,948,0.0,11,0.0,7,2,1,3,4,7.142857143,1
0,2,0,5473793,0,-1,0.0,0,0,0.0,0.0,0.0,5,16,0.0,0.0,2,0,0,0.0,3,0.0,2,0,1,2,1,4.0,0
1,2,24,485297,0,1448,0.291666667,0,0,0.708333333,100.0,0.0,11,43,25.0,0.0,4,1,13,0.0,7,0.0,3,0,1,2,2,9.0,1
0,2,144,106159,1,3709,0.013888889,7,0,0.986111111,33.33333333,0.0,17,25,100.0,6.0,5,3,309,0.0,3,0.0,5,5,1,2,0,7.6,0
0,1,19,6734931,0,-1,0.473684211,8,3,0.526315789,100.0,0.0,8,11,60.0,4.625,9,1,573,0.0,7,0.0,6,2,1,2,3,4.888888889,1
0,3,734,180227,1,3192,0.008174387,6,0,0.991825613,99.54954955,0.0,7,15,80.0,4.833333333,8,4,96,0.0,3,0.0,4,3,0,2,4,4.875,0
0,4,81,283306,1,-1,0.6790123459999999,7,0,0.320987654,80.0,0.0,11,19,33.33333333,4.4,7,4,635,0.0,3,0.0,4,3,1,2,4,5.1428571430000005,0
1,1,1,0,1,2414,1.0,32,0,0.0,0.0,0.25,32,15,0.0,7.75,10,7,1238,1.0,3,0.0,9,3,1,3,0,7.2,1
0,4,224,0,1,4911,0.151785714,0,0,0.8482142859999999,39.28571429,0.0,15,25,35.71428571,0.0,2,3,203,0.294117647,3,0.0,3,0,1,3,0,9.0,0
0,3,249,0,1,3837,0.036144578,0,0,0.963855422,94.87179487,0.0,9,17,86.36363636,0.0,2,3,180,0.7777777779999999,3,0.0,3,0,0,2,0,6.0,0
1,2,22,0,0,2300,0.454545455,32,2,0.545454545,60.0,0.279569892,32,22,40.0,8.0,9,1,257,0.0,8,0.0,9,1,1,1,2,8.222222222000001,1
1,5,19,0,0,5613,0.368421053,67,0,0.6315789470000001,100.0,0.126760563,67,25,33.33333333,20.6,9,6,231,0.0,1,0.0,3,4,1,5,0,13.44444444,1
0,6,27,13684,1,12561,0.0,9,0,1.0,100.0,0.0172413789999999,9,17,100.0,5.8,7,3,0,0.0,3,0.0,5,1,1,3,0,5.857142857,0
1,1,47,341948,0,1950,1.0,0,1,0.0,0.0,0.0,15,31,0.0,0.0,2,2,242,0.0,11,0.0,3,0,1,2,0,13.0,1
1,2,103,767936,0,7063,0.067961165,5,1,0.932038835,0.0,0.142857143,5,11,81.81818182,4.0,4,0,241,0.285714286,2,0.363636364,3,3,1,3,0,3.5,1
0,7,387,12,0,7133,0.090439276,4,0,0.909560724,73.07692308,0.0,9,16,100.0,3.25,6,0,902,0.428571429,2,0.0,4,2,0,2,2,4.0,0
0,8,259,72,0,9803,0.073359073,5,0,0.926640927,36.36363636,0.0,5,13,92.30769231,4.2,7,1,2249,0.368421053,3,0.0,4,3,0,3,0,4.1428571430000005,0
1,8,29,23,0,10676,0.068965517,10,0,0.931034483,60.0,0.101265823,10,18,100.0,4.888888889,11,2,282,0.0,4,0.0,7,2,0,4,1,5.181818182,0
0,4,161,415941,1,5380,0.136645963,0,0,0.863354037,0.0,0.0,4,17,91.66666667,0.0,3,3,98,0.045454545,3,0.0,3,0,1,2,1,3.666666667,0
1,2,10,0,0,-1,0.7,6,0,0.3,0.0,0.086956522,6,15,100.0,3.6,8,1,3140,0.571428571,2,0.0,4,1,1,3,2,3.5,1
1,1,0,0,0,4258,0.0,9,2,0.0,0.0,0.035294118,19,30,0.0,4.222222222,11,1,125,0.0,6,0.033333333,6,2,1,3,0,5.727272727000001,1
1,0,15,0,1,333,0.4,7,0,0.6,0.0,0.045454545,8,22,0.0,6.5,5,5,33,0.0,3,0.090909091,4,6,1,2,1,5.8,1
0,3,511,49987,1,-1,0.037181996,0,0,0.962818004,14.28571429,0.0,16,23,67.85714286,0.0,2,3,0,0.1578947369999999,3,0.0,3,0,1,2,0,9.5,0
0,5,521,90283,1,6656,0.009596929,6,0,0.990403071,99.13043478,0.0,12,20,81.25,4.75,6,4,649,0.0,3,0.0,5,2,1,2,1,5.666666667,0
1,0,51,0,0,3993,0.0,17,0,1.0,100.0,0.166666667,17,50,100.0,7.375,13,6,25,0.0,3,0.0,4,2,1,4,1,7.769230769,1
1,0,4,0,0,-2,0.0,49,1,1.0,0.0,0.457364341,49,14,0.0,14.42857143,9,13,100,0.0,3,0.142857143,5,3,1,2,4,12.22222222,1
1,0,0,6251197,1,2613,0.0,9,1,0.0,0.0,0.0,11,18,0.0,7.0,5,4,308,0.0,3,0.0,4,4,1,3,0,7.0,1
0,2,195,294088,0,4005,0.025641026,0,0,0.974358974,83.33333333,0.0,11,19,81.81818182,0.0,1,0,13,0.6,11,0.0,2,0,1,2,0,11.0,0
1,0,29,0,1,2179,0.413793103,0,0,0.5862068970000001,16.66666667,0.090909091,11,47,66.66666667,0.0,6,4,12,0.166666667,3,0.106382979,3,0,0,4,2,6.5,1
0,6,44,13887,0,7986,0.272727273,12,0,0.727272727,14.28571429,0.0,12,15,33.33333333,6.2,7,2,2690,0.333333333,5,0.0,4,2,0,2,3,5.857142857,0
0,7,115,5067,1,4761,0.382608696,9,0,0.617391304,23.07692308,0.123076923,16,24,42.85714286,4.333333333,8,3,717,0.113636364,3,0.0,7,2,1,2,2,5.625,0
0,3,47,460823,1,6290,0.021276596,0,0,0.978723404,100.0,0.0,9,16,100.0,0.0,2,3,0,0.0,3,0.0,3,0,0,2,0,6.0,0
0,3,94,968408,1,7452,0.0,12,0,1.0,100.0,0.0,12,14,100.0,7.666666667,5,3,218,0.0,3,0.0,4,3,0,3,0,6.4,0
0,5,114,380,1,5044,0.061403509,12,0,0.938596491,64.28571429,0.0,14,22,66.66666667,7.4,7,3,69,0.142857143,3,0.0,4,3,0,3,0,7.714285714,0
0,3,72,798,0,5516,0.541666667,13,0,0.458333333,27.77777778,0.16,13,13,100.0,5.75,10,2,327,0.076923077,3,0.0,5,2,1,3,0,5.4,1
1,0,13,0,0,-1,0.846153846,13,0,0.153846154,50.0,0.0,13,12,0.0,6.0,5,7,651,0.0,9,0.0,5,3,1,2,0,6.6,1
1,0,37,0,0,3208,0.135135135,7,3,0.864864865,85.71428571,0.0,9,13,50.0,5.5,5,3,93,0.8,9,0.0,6,2,1,1,1,6.2,1
0,5,499,55262,1,5090,0.048096192,5,0,0.951903808,76.76767677,0.0,20,28,100.0,5.0,4,4,388,0.25,3,0.0,4,5,1,2,0,8.25,0
0,6,388,12978,1,8881,0.0592783509999999,9,0,0.940721649,83.87096774,0.0,9,13,100.0,5.285714286,9,3,616,0.260869565,3,0.0,4,1,1,2,5,5.0,0
1,0,27,0,0,829,0.518518519,8,0,0.481481481,83.33333333,0.0,19,27,18.18181818,7.0,4,2,632,0.0,3,0.0,4,6,1,2,0,9.0,1
0,2,3,435701,1,-1,0.0,0,0,1.0,100.0,0.0,6,13,100.0,0.0,2,3,537,0.0,3,0.0,3,0,0,2,0,4.5,0
1,5,19,9298906,0,5613,0.368421053,65,0,0.6315789470000001,100.0,0.14379085,65,39,33.33333333,20.2,11,6,231,0.0,1,0.153846154,3,4,1,5,2,11.90909091,1
1,5,16,0,0,7295,0.9375,0,0,0.0625,14.28571429,0.0,14,27,0.0,0.0,2,0,374,0.2,8,0.0,2,0,1,2,0,11.0,1
1,1,0,0,0,359,0.0,32,1,0.0,0.0,0.211111111,32,23,0.0,10.6,8,3,7,0.0,2,0.043478261,7,2,1,5,0,8.75,1
0,3,155,2552376,1,4574,0.064516129,0,0,0.935483871,33.33333333,0.0,6,13,96.42857143,0.0,2,3,174,0.4,3,0.0,3,0,1,2,0,4.5,0
1,0,17,0,0,643,0.0,5,1,1.0,100.0,0.0,10,14,100.0,4.4,6,0,88,0.0,10,0.0,6,4,1,2,0,5.333333333,1
0,7,49,1499,1,8904,0.6938775509999999,12,0,0.306122449,25.0,0.0,12,11,6.666666667,6.166666667,8,3,3515,0.0,3,0.0,4,4,0,3,3,5.375,0
1,0,1,0,1,2420,0.0,5,0,1.0,0.0,0.0,10,18,0.0,4.0,4,3,137,0.0,3,0.0,4,3,1,2,0,5.25,1
1,5,14,0,0,7295,0.928571429,0,0,0.071428571,14.28571429,0.023255814,23,36,0.0,0.0,2,0,374,0.230769231,8,0.027777778,2,0,1,2,0,15.5,1
1,0,0,8237707,0,4634,0.0,5,1,0.0,0.0,0.0,8,19,0.0,4.0,5,2,480,0.0,6,0.0,4,3,1,3,0,5.2,1
1,0,147,1379977,0,958,0.1700680269999999,2,1,0.829931973,0.0,0.0,5,8,74.19354839,2.0,2,0,138,0.08,5,0.0,3,2,1,1,0,3.5,1
1,0,10,0,0,2555,0.7,2,0,0.3,0.0,0.038461538,12,16,25.0,2.0,2,0,2,0.0,12,0.0,3,2,1,1,0,7.0,1
1,0,0,0,0,2886,0.0,4,0,0.0,0.0,0.0,6,18,0.0,3.5,3,0,35,0.0,6,0.0,3,3,1,3,0,4.333333333,1
1,1,10,0,1,2920,0.4,12,1,0.6,0.0,0.051546392,12,20,33.33333333,4.909090909,13,4,2,0.0,3,0.0,7,1,1,5,0,5.307692308,1
1,10,10,1,0,8347,1.0,19,1,0.0,0.0,0.073170732,19,16,0.0,7.285714286,9,1,2975,0.0,5,0.0,6,1,0,2,0,6.888888889,1
0,0,9,3524124,0,5942,1.0,0,0,0.0,0.0,0.043478261,11,39,0.0,0.0,5,0,266,0.111111111,2,0.051282051,2,0,1,3,2,6.2,1
1,3,1,17964,0,7083,1.0,8,0,0.0,0.0,0.050847458,11,26,0.0,4.0,7,4,952,0.0,10,0.115384615,5,2,1,3,0,5.857142857,1
1,5,203,6844,1,6669,0.39408867,10,0,0.60591133,11.53846154,0.037735849,11,19,64.70588235,8.0,5,4,636,0.0,3,0.0,4,5,1,2,0,7.6,0
0,6,100,690,1,9205,0.13,7,0,0.87,37.5,0.0,10,18,90.47619048,5.666666667,5,3,293,0.0,3,0.0,4,4,0,2,1,6.0,0
1,5,161,846519,1,4300,0.465838509,7,0,0.534161491,50.0,0.06557377,8,16,29.41176471,5.0,8,3,83,0.213333333,3,0.0625,5,3,1,3,3,5.125,0
0,3,406,2470539,1,-1,0.859605911,0,0,0.140394089,4.545454545,0.0,4,14,11.41304348,0.0,2,3,216,0.080229226,3,0.0,3,0,0,3,0,3.5,0
1,7,0,632751,0,2521,0.0,30,0,0.0,0.0,0.1875,30,7,0.0,15.5,3,1,35,0.0,4,0.142857143,4,1,1,1,0,11.66666667,1
1,2,62,1917321,1,1822,0.129032258,11,1,0.870967742,0.0,0.0625,11,15,85.18518519,7.666666667,5,8,0,0.0,3,0.0,5,4,1,2,0,6.4,1
0,0,36,6322841,1,171,0.472222222,0,0,0.5277777779999999,42.85714286,0.055555556,20,28,80.0,0.0,2,3,194,0.117647059,3,0.071428571,3,0,1,2,0,11.5,1
1,3,28,0,0,6382,0.964285714,1,0,0.035714286,0.0,0.021276596,8,35,0.0,1.0,7,1,0,0.037037037,3,0.0,3,1,1,2,3,4.285714286,1
1,5,1034,117262,0,6171,0.983558994,7,0,0.016441006,1.807228916,0.0,10,21,1.941747573,4.25,6,0,403,0.030481809,6,0.0,4,3,1,2,2,5.5,0
1,1,22,0,1,1479,0.181818182,4,0,0.818181818,100.0,0.0,10,18,0.0,3.0,4,9,347,0.0,3,0.0,5,2,1,2,0,4.75,1
1,0,8,0,1,385,0.125,7,0,0.875,50.0,0.0,14,22,100.0,4.5,4,4,19,1.0,3,0.0,5,2,0,2,0,6.5,1
1,1,11,0,0,-1,0.0,32,3,1.0,0.0,0.263736264,32,22,100.0,9.333333333,7,2,0,0.0,15,0.0,7,2,1,2,1,10.14285714,1
0,5,286,14284,0,6073,0.311188811,9,0,0.688811189,14.54545455,0.0,9,17,31.03448276,5.0,6,0,137,0.08988764,5,0.0,4,3,1,2,0,5.333333333,0
0,3,16,1187803,1,-1,0.0,2,0,1.0,0.0,0.0,4,15,100.0,2.0,3,3,740,0.0,3,0.0,3,2,1,3,0,3.0,0
0,3,234,2070017,1,-1,0.354700855,0,0,0.645299145,18.42105263,0.0,6,13,66.66666667,0.0,2,3,0,0.048192771,3,0.0,3,0,1,2,0,4.5,0
1,6,64,4114,1,12873,0.109375,16,0,0.890625,45.45454545,0.0,16,15,100.0,9.0,8,3,0,0.142857143,3,0.0,6,3,1,4,0,6.75,0
1,2,22,0,0,2300,0.454545455,7,2,0.545454545,60.0,0.083333333,10,22,40.0,4.0,8,1,257,0.0,8,0.0,8,1,1,1,2,5.25,1
1,2,30,0,0,5767,0.033333333,32,0,0.966666667,100.0,0.311688312,32,23,100.0,14.66666667,4,3,76,0.0,19,0.0,5,2,1,1,0,15.75,1
1,5,18,0,0,5626,0.444444444,5,0,0.5555555560000001,25.0,0.257575758,14,45,50.0,3.666666667,8,2,218,0.625,1,0.377777778,4,2,1,6,0,6.0,1
0,2,103,3749732,1,8453,0.048543689,0,0,0.951456311,66.66666667,0.0,7,15,96.77419355,0.0,2,3,3234,0.0,3,0.0,2,0,1,2,0,5.0,0
0,4,43,3213,1,3955,0.186046512,9,0,0.813953488,82.60869565,0.0,10,18,75.0,5.4,12,4,1523,0.0,3,0.0,5,2,1,2,8,5.583333333,0
0,4,7,286175,1,3596,0.142857143,9,0,0.857142857,0.0,0.0,13,21,100.0,7.125,10,3,57,0.0,3,0.0,5,4,0,3,0,7.3,0
1,0,30,0,0,-1,0.1,32,0,0.9,85.71428571,0.237113402,32,20,100.0,9.0,8,4,0,0.333333333,13,0.0,6,3,1,3,0,9.5,1
1,0,0,0,1,-1,0.0,5,0,0.0,0.0,0.0,11,19,0.0,4.0,5,4,35,0.0,3,0.0,4,3,1,3,0,5.2,1
0,6,204,683,1,6259,0.142156863,10,0,0.857843137,51.61290323,0.0,17,25,61.53846154,10.0,3,4,2506,0.0,3,0.0,3,10,1,2,0,10.0,0
0,2,398,2657084,1,-1,0.032663317,0,0,0.967336683,0.0,0.0,3,14,50.0,0.0,2,3,0,0.230769231,3,0.0,2,0,1,3,0,3.0,0
1,0,1,0,0,4757,0.0,10,1,1.0,100.0,0.0,20,23,0.0,6.2,6,4,5,0.0,20,0.0,8,3,1,1,0,8.5,1
1,6,24,10656,0,-1,0.208333333,5,0,0.791666667,0.0,0.083333333,8,11,75.0,5.0,2,0,0,0.2,8,0.0,3,5,1,1,0,6.5,1
1,0,24,0,0,-1,0.25,7,0,0.75,0.0,0.0,8,15,60.0,4.666666667,7,2,0,0.0,8,0.0,6,3,1,3,1,5.1428571430000005,1
0,2,58,4139578,0,-1,0.068965517,0,0,0.931034483,94.11764706,0.0,8,11,90.90909091,0.0,1,0,0,0.75,8,0.0,2,0,0,1,0,8.0,0
0,6,96,684,1,9202,0.145833333,9,0,0.854166667,35.29411765,0.0,10,18,90.47619048,6.333333333,5,4,296,0.0,3,0.0,4,4,0,2,1,6.4,0
0,6,279,683,1,6260,0.103942652,11,0,0.8960573479999999,51.61290323,0.0,17,25,61.53846154,11.0,3,4,2505,0.0,3,0.0,3,11,1,2,0,10.33333333,0
0,4,314,14483,0,-1,0.079617834,2,1,0.920382166,74.54545455,0.0,7,13,87.80487805,2.0,3,0,148,0.16,1,0.0,4,2,0,2,0,3.333333333,0
0,6,0,20493,2,12121,0.0,8,0,0.0,0.0,0.103448276,8,15,0.0,5.0,9,9,0,0.0,3,0.0,6,3,1,5,0,4.333333333,0
1,4,5,0,0,2658,0.0,15,0,1.0,100.0,0.146067416,29,213,0.0,6.666666667,18,7,3185,0.0,5,0.159624413,6,3,1,14,0,13.22222222,1
0,3,148,0,1,6389,0.054054054,0,0,0.945945946,40.0,0.0,16,24,86.66666667,0.0,2,3,185,0.125,3,0.0,3,0,1,2,0,9.5,0
1,2,1,0,1,3729,0.0,8,2,1.0,0.0,0.0,12,20,100.0,4.272727273,13,6,289,0.0,3,0.0,8,1,1,5,0,4.769230769,1
1,0,4,0,0,-1,0.5,5,0,0.5,0.0,0.333333333,5,13,0.0,3.0,10,0,0,1.0,2,0.7692307690000001,4,2,1,3,0,2.8,1
1,8,25,65,1,9156,0.8,24,1,0.2,0.0,0.081967213,24,15,33.33333333,8.5,6,4,340,0.0,3,0.0,4,1,0,2,0,7.333333333,1
0,7,100,12,0,7132,0.09,7,0,0.91,25.0,0.0,9,20,100.0,5.0,5,0,903,0.333333333,6,0.0,4,4,0,2,0,6.0,0
1,0,29,0,0,1266,0.068965517,8,3,0.931034483,0.0,0.0,8,15,88.88888889,4.375,10,4,195,0.0,5,0.0,8,2,1,2,2,4.5,1
1,5,22,0,0,5627,0.818181818,11,0,0.181818182,25.0,0.024691358,30,47,0.0,7.333333333,7,2,217,0.277777778,1,0.0,3,3,1,5,0,8.857142857000001,1
0,6,307,682,1,6259,0.094462541,7,0,0.905537459,51.61290323,0.0,17,25,61.53846154,7.0,3,4,2506,0.413793103,3,0.0,3,7,1,2,0,9.0,0
1,2,2,0,1,3317,0.5,14,1,0.5,0.0,0.0,14,21,0.0,9.25,6,3,336,1.0,3,0.0,5,4,1,3,0,8.833333332999999,1
1,2,30,0,0,5767,0.033333333,32,0,0.966666667,100.0,0.194805195,32,23,100.0,14.66666667,4,1,77,0.0,19,0.0,5,2,1,1,0,15.75,1
1,0,428,0,0,284,0.647196262,0,0,0.352803738,70.27027027,0.0,7,23,10.73825503,0.0,4,2,82,0.0072202169999999,2,0.0,3,0,1,3,1,4.25,1
1,3,27,4716690,0,971,0.0,40,1,1.0,100.0,0.245098039,40,15,100.0,12.33333333,7,2,854,0.0,11,0.0,5,4,1,1,3,12.14285714,1
0,3,177,1022937,1,3465,0.016949153,0,0,0.983050847,85.71428571,0.0,13,21,91.66666667,0.0,2,4,188,1.0,3,0.0,3,0,1,2,0,8.0,0
0,5,28,34164,0,-1,0.464285714,4,0,0.535714286,0.0,0.068965517,4,8,50.0,3.333333333,4,1,-1,0.076923077,4,0.25,4,2,0,2,0,3.5,0
1,3,85,5776915,0,5529,0.870588235,5,1,0.129411765,0.0,0.0,12,16,27.5862069,3.666666667,4,0,314,0.27027027,12,0.0,4,3,1,2,0,5.75,1
1,0,1,0,0,296,1.0,75,1,0.0,0.0,0.161849711,75,26,0.0,23.07692308,16,10,70,0.0,1,0.0,5,2,1,2,6,20.0,1
1,3,0,599013,0,3377,0.0,0,0,0.0,0.0,0.0,8,18,0.0,0.0,2,1,275,0.0,5,0.0,3,0,1,2,0,6.5,1
1,1,47,341948,0,1950,1.0,0,1,0.0,0.0,0.0,18,34,0.0,0.0,2,1,242,0.0,11,0.0,3,0,1,2,0,14.5,1
1,0,1,0,0,10,0.0,0,0,1.0,0.0,0.0,4,11,0.0,0.0,2,1,354,0.0,2,0.0,3,0,1,1,1,3.0,1
1,5,21,0,0,5627,0.80952381,10,0,0.19047619,25.0,0.063829787,12,29,0.0,10.0,5,4,217,0.294117647,1,0.034482759,3,10,1,4,0,6.4,1
1,2,27,0,0,3053,0.111111111,10,4,0.8888888890000001,100.0,0.045454545,10,13,87.5,6.333333333,13,4,233,0.0,9,0.0,9,2,1,1,2,6.538461538,1
1,0,51,5707171,0,3993,0.0,17,0,1.0,100.0,0.165354331,17,50,100.0,7.375,13,2,25,0.0,3,0.0,4,2,1,4,1,7.769230769,1
1,0,0,0,1,177,0.0,9,2,0.0,0.0,0.020833333,9,15,0.0,5.25,6,4,189,0.0,3,0.0,6,2,1,2,1,5.166666667,1
1,3,185,0,0,3151,0.118918919,9,0,0.8810810809999999,26.08695652,0.02,12,16,95.91836735,5.75,5,4,137,0.681818182,12,0.0,4,3,1,3,0,7.0,1
0,0,27,3286659,1,-1,0.0,0,0,1.0,100.0,0.0,17,28,100.0,0.0,2,4,820,0.0,3,0.0,3,0,1,3,0,10.0,0
0,3,30,909720,1,2134,0.3,0,0,0.7,100.0,0.0,9,17,57.14285714,0.0,2,3,58,0.0,3,0.0,3,0,1,2,0,6.0,0
0,7,659,12,0,7132,0.130500759,8,0,0.869499241,59.43396226,0.0,9,16,100.0,6.333333333,5,0,903,0.372093023,2,0.0,4,4,0,2,0,6.0,0
1,2,150,2488533,1,-1,0.1,10,0,0.9,100.0,0.0,10,12,85.0,5.75,6,3,0,0.0,3,0.0,5,4,0,3,0,5.166666667,1
0,7,320,12,0,7134,0.0375,7,0,0.9625,52.0,0.0,9,16,100.0,5.333333333,5,0,900,0.666666667,2,0.0,4,4,0,2,0,5.4,0
0,8,13,0,0,5161,0.153846154,0,0,0.846153846,0.0,0.0,7,18,100.0,0.0,2,0,1047,0.5,6,0.0,2,0,1,2,0,6.5,0
1,1,103,1063779,0,6996,0.067961165,0,0,0.932038835,0.0,0.102564103,12,31,81.81818182,0.0,3,1,308,0.285714286,4,0.129032258,3,0,1,2,1,8.333333332999999,1
0,3,167,87260,1,7325,0.431137725,0,0,0.568862275,26.92307692,0.0,10,18,7.142857143,0.0,2,4,345,0.0,3,0.0,3,0,0,2,0,6.5,0
0,10,77,644,0,6326,0.402597403,7,1,0.597402597,66.66666667,0.02173913,9,13,42.85714286,5.0,5,1,614,0.0,9,0.0,6,3,0,1,1,5.8,0
1,2,30,0,0,5767,0.033333333,32,0,0.966666667,100.0,0.272727273,32,23,100.0,14.66666667,4,2,77,0.0,19,0.0,5,2,1,1,0,15.75,1
1,0,0,0,0,2388,0.0,7,0,0.0,0.0,0.0,7,9,0.0,5.5,3,0,0,0.0,6,0.0,5,4,1,1,0,5.666666667,1
0,1,210,3075756,1,1523,0.014285714,0,0,0.985714286,0.0,0.0,12,20,75.0,0.0,2,3,302,0.0,3,0.0,3,0,1,2,0,7.5,0
1,0,26,0,1,2668,0.0,9,3,1.0,100.0,0.0,9,19,100.0,5.4,7,5,253,0.0,3,0.0,7,2,1,3,0,5.571428571,1
0,6,119,688,1,9204,0.243697479,7,0,0.756302521,18.75,0.0,10,18,90.47619048,6.5,4,3,294,0.379310345,3,0.0,4,6,0,2,0,6.5,0
1,5,14,0,0,7295,0.928571429,0,0,0.071428571,14.28571429,0.0,8,21,0.0,0.0,2,0,374,0.846153846,8,0.0,2,0,1,2,0,8.0,1
1,0,0,0,0,7,0.0,5,1,0.0,0.0,0.0,6,23,0.0,3.25,7,0,358,0.0,5,0.0,5,2,1,4,1,4.285714286,1
1,1,23,0,0,-1,0.695652174,6,0,0.304347826,60.0,0.0,13,16,25.0,6.0,2,0,0,0.0625,13,0.0,3,6,1,1,0,9.5,1
1,1,47,77586,0,-1,1.0,0,1,0.0,0.0,0.0,15,31,0.0,0.0,3,4,0,0.0,2,0.0,3,0,1,2,1,7.0,1
1,5,14,0,0,7295,0.928571429,0,0,0.071428571,14.28571429,0.064516129,9,22,0.0,0.0,2,1,374,0.846153846,8,0.090909091,3,0,1,2,0,8.5,1
1,0,51,5707171,0,3993,0.0,15,0,1.0,100.0,0.131578947,15,50,100.0,8.5,7,4,25,0.0,3,0.0,4,2,1,4,1,8.428571429,1
0,4,25,122264,1,1079,0.4,0,0,0.6,100.0,0.0,7,15,0.0,0.0,2,4,1478,0.2,3,0.0,3,0,1,2,0,5.0,0
1,3,81,62156,1,5201,0.098765432,13,0,0.901234568,33.33333333,0.071428571,13,20,72.72727273,8.5,8,3,1374,0.0,3,0.0,4,3,1,3,0,8.25,0
0,0,15,0,0,384,0.333333333,0,0,0.666666667,0.0,0.0,14,18,75.0,0.0,1,1,346,0.4,14,0.0,3,0,0,1,0,14.0,1
